Proposal Name,Name,Unit Type,No of Desks,Centre: Name,Contract Number,Status,Account Name,Account Owner,Centre,Duplicate Check
BLR/EW/02298/1,BLR/EW/FD/00/035,Flexible Desk,2,RMZ EcoWorld,1891,Activated,dDriven Data Sciences & Analytics Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,2
BLR/EW/02028/1,BLR/EW/FD/00/036,Flexible Desk,40,RMZ EcoWorld,1855,Activated,Unbox Technologies Pvt Ltd,Raghu Ram,RMZ EcoWorld,2
BLR/EW/02298/1,BLR/EW/FD/00/036,Flexible Desk,2,RMZ EcoWorld,1891,Activated,dDriven Data Sciences & Analytics Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,2
BLR/EW/00787/1,BLR/EW/FD/01/012,Flexible Desk,6,RMZ EcoWorld,741,Activated,Keystride,Rumpa Das,RMZ EcoWorld,2
BLR/EW/01591/1,BLR/EW/FD/00/025,Flexible Desk,10,RMZ EcoWorld,1345,Activated,Stockal,Raghu Ram,RMZ EcoWorld,
BLR/EW/02489/1,BLR/EW/FD/01/012,Flexible Desk,4,RMZ EcoWorld,2085,Activated,Sandeep Kumar Nadanalige,Antoinette Monisha,RMZ EcoWorld,2
BLR/EW/01591/1,BLR/EW/FD/00/027,Flexible Desk,10,RMZ EcoWorld,1345,Activated,Stockal,Raghu Ram,RMZ EcoWorld,
BLR/EW/01591/1,BLR/EW/FD/00/028,Flexible Desk,10,RMZ EcoWorld,1345,Activated,Stockal,Raghu Ram,RMZ EcoWorld,
BLR/EW/00787/1,BLR/EW/FD/01/013,Flexible Desk,6,RMZ EcoWorld,741,Activated,Keystride,Rumpa Das,RMZ EcoWorld,2
BLR/EW/02489/1,BLR/EW/FD/01/013,Flexible Desk,4,RMZ EcoWorld,2085,Activated,Sandeep Kumar Nadanalige,Antoinette Monisha,RMZ EcoWorld,2
BLR/EW/01723/1,BLR/EW/FD/00/006,Flexible Desk,1,RMZ EcoWorld,1363,Activated,Secugen India Pvt Ltd,Raghu Ram,RMZ EcoWorld,
BLR/EW/01724/1,BLR/EW/PS/00/007,Private Studio,36,RMZ EcoWorld,1705,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01724/1,BLR/EW/PS/00/008,Private Studio,36,RMZ EcoWorld,1705,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01724/1,BLR/EW/PS/00/009,Private Studio,36,RMZ EcoWorld,1705,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01724/1,BLR/EW/PS/00/010,Private Studio,36,RMZ EcoWorld,1705,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01724/1,BLR/EW/PS/00/011,Private Studio,36,RMZ EcoWorld,1705,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01731/1,Mail and Package Handling,Mail and Package Handling,0,RMZ EcoWorld,1361,Activated,DIGITALDOT CONSULTANCY INDIA PVT. LTD.,Rumpa Das,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPB2/28,Car Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPB2/29,Car Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPB2/30,Car Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPB2/31,Car Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPB2/32,Car Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPB2/39,Car Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPB2/40,Car Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPB2/41,Car Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPB2/42,Car Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPB2/43,Car Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/160.3,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/160.4,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/161.1,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/161.2,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/161.3,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/161.4,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/164.1,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/164.2,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/164.3,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/164.4,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/165.1,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/165.2,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/165.3,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/165.4,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/166.1,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/166.2,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/166.3,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/166.4,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/167.1,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01734/1,BLR/EW/CPGF/167.2,Bike Parking,0,RMZ EcoWorld,1364,Activated,Halliburton Technology Center,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CP3/245,Car Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CP3/246,Car Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CP3/247,Car Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CP3/248,Car Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CP3/249,Car Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CP3/250,Car Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/BP3/001.1,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/BP3/001.2,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/BP3/001.3,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/BP3/001.4,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/BP3/002.1,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/BP3/002.2,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/BP3/002.3,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/BP3/003.3,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/BP3/004.2,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/BP3/004.4,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPB1/242.1,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPB1/242.2,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPB1/242.3,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPB1/242.4,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPB1/243.2,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPB1/243.3,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPB1/243.4,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPB1/246.2,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/151.3,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/151.4,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/152.1,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/152.2,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/154.3,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/154.4,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/157.3,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/157.4,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/158.1,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/158.4,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/159.1,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/159.2,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/159.3,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/159.4,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/160.1,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/167.3,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/CPGF/167.4,Bike Parking,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/PS/01/013,Private Studio,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/PS/01/014,Private Studio,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01710/1,BLR/EW/PS/01/033,Private Studio,81,RMZ EcoWorld,1391,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01759/1,BLR/EW/FD/01/052,Flexible Desk,2,RMZ EcoWorld,1394,Activated,Shopinbox Inc.,Rumpa Das,RMZ EcoWorld,
BLR/EW/01759/1,BLR/EW/FD/01/053,Flexible Desk,2,RMZ EcoWorld,1394,Activated,Shopinbox Inc.,Rumpa Das,RMZ EcoWorld,
BLR/EW/01781/1,BLR/EW/PS/02/001,Private Studio,13,RMZ EcoWorld,1454,Activated,Tyconz FZE,Smriti Gautam,RMZ EcoWorld,
BLR/EW/01781/1,BLR/EW/PS/02/002,Private Studio,13,RMZ EcoWorld,1454,Activated,Tyconz FZE,Smriti Gautam,RMZ EcoWorld,
BLR/EW/01786/1,BLR/EW/CP3/235,Car Parking,0,RMZ EcoWorld,1419,Activated,Bharti Airtel Ltd,Rumpa Das,RMZ EcoWorld,
BLR/EW/01786/1,BLR/EW/CP3/005,Car Parking,0,RMZ EcoWorld,1419,Activated,Bharti Airtel Ltd,Rumpa Das,RMZ EcoWorld,
BLR/EW/02489/1,BLR/EW/FD/01/014,Flexible Desk,4,RMZ EcoWorld,2085,Activated,Sandeep Kumar Nadanalige,Antoinette Monisha,RMZ EcoWorld,
BLR/EW/02564/1,BLR/EW/FD/01/015,Flexible Desk,10,RMZ EcoWorld,2159,Activated,ScaleneWorks People Solution LLP,Rumpa Das,RMZ EcoWorld,2
BLR/EW/02523/1,BLR/EW/FD/01/025,Flexible Desk,2,RMZ EcoWorld,2137,Activated,EULOGIA INFOTECH PRIVATE LIMITED,Khursheed Alem Khan,RMZ EcoWorld,2
BLR/EW/00870/1,BLR/EW/PS/02/021,Private Studio,102,RMZ EcoWorld,836,Activated,True Caller International LLP,Smriti Gautam,RMZ EcoWorld,
BLR/EW/00870/1,BLR/EW/PS/02/022,Private Studio,102,RMZ EcoWorld,836,Activated,True Caller International LLP,Smriti Gautam,RMZ EcoWorld,
BLR/EW/02743/1,BLR/EW/FD/01/025,Flexible Desk,5,RMZ EcoWorld,2204,Activated,dDriven Data Sciences & Analytics Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,2
BLR/EW/01412/1,BLR/EW/PS/01/018,Private Studio,44,RMZ EcoWorld,1131,Activated,The Boston Consulting Group (India) Private Ltd,Imaad Ahmed,RMZ EcoWorld,2
BLR/EW/02539/1,BLR/EW/CP3/011,Car Parking,0,RMZ EcoWorld,2081,Activated,Viacom 18 Media Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02539/1,BLR/EW/CP3/240,Car Parking,0,RMZ EcoWorld,2081,Activated,Viacom 18 Media Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/00443/1,BLR/EW/DD/00/018,Dedicated Desk,1,RMZ EcoWorld,437,Activated,QA InfoTech,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/00943/1,BLR/EW/PS/01/042,Private Studio,6,RMZ EcoWorld,846,Activated,SASSIST IO INDIA PRIVATE LIMITED,Smriti Gautam,RMZ EcoWorld,
BLR/EW/00834/1,BLR/EW/FD/01/002,Flexible Desk,2,RMZ EcoWorld,797,Activated,Sanctorum Management LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/00834/1,BLR/EW/FD/01/003,Flexible Desk,2,RMZ EcoWorld,797,Activated,Sanctorum Management LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/00834/1,BLR/EW/CPB1/MP309,Car Parking,2,RMZ EcoWorld,797,Activated,Sanctorum Management LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/00834/1,BLR/EW/CPB1/MP310,Car Parking,2,RMZ EcoWorld,797,Activated,Sanctorum Management LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01329/1,BLR/EW/PS/01/018,Private Studio,15,RMZ EcoWorld,1021,Activated,LinkDigi Spaces Private Limited,Smriti Gautam,RMZ EcoWorld,2
BLR/NT/01583/1,BLR/NT/DD/01/006,Dedicated Desk,3,RMZ NXT - Whitefield,1484,Activated,Ladera technology Pvt Ltd,Raghu Ram,RMZ NXT - Whitefield,
BLR/NT/01583/1,BLR/NT/DD/01/003,Dedicated Desk,3,RMZ NXT - Whitefield,1484,Activated,Ladera technology Pvt Ltd,Raghu Ram,RMZ NXT - Whitefield,
BLR/NT/01583/1,BLR/NT/DD/01/008,Dedicated Desk,3,RMZ NXT - Whitefield,1484,Activated,Ladera technology Pvt Ltd,Raghu Ram,RMZ NXT - Whitefield,
BLR/NT/01836/1,BLR/NT/PS/01/015,Private Studio,4,RMZ NXT - Whitefield,1482,Activated,Ladera technology Pvt Ltd,Raghu Ram,RMZ NXT - Whitefield,
BLR/NT/01947/1,BLR/NT/DD/01/005,Dedicated Desk,1,RMZ NXT - Whitefield,1582,Activated,Pratibimb,Raghu Ram,RMZ NXT - Whitefield,
BLR/NT/01975/1,BLR/NT/PS/01/001,Private Studio,3,RMZ NXT - Whitefield,1648,Activated,Ladera technology Pvt Ltd,Raghu Ram,RMZ NXT - Whitefield,
BLR/NT/02797/1,BLR/NT/CP/2CLP/012,Car Parking,10,RMZ NXT - Whitefield,2308,Activated,Quanted Technologies Pvt Ltd,Khursheed Alem Khan,RMZ NXT - Whitefield,
BLR/NT/02797/1,BLR/NT/CP/2CLP/013,Car Parking,10,RMZ NXT - Whitefield,2308,Activated,Quanted Technologies Pvt Ltd,Khursheed Alem Khan,RMZ NXT - Whitefield,
BLR/NT/01970/1,BLR/NT/DD/01/002,Dedicated Desk,1,RMZ NXT - Whitefield,1787,Activated,Basilroot Technologies Pvt Ltd,Smriti Gautam,RMZ NXT - Whitefield,
BLR/NT/01101/2,BLR/NT/DD/01/001,Dedicated Desk,1,RMZ NXT - Whitefield,899,Month on Month,Bay Leaf Digital,Rumpa Das,RMZ NXT - Whitefield,
BLR/NT/02020/1,BLR/NT/DD/01/010,Dedicated Desk,1,RMZ NXT - Whitefield,1642,Month on Month,Adesh Krishna,Rumpa Das,RMZ NXT - Whitefield,
BLR/NT/01386/1,BLR/NT/DD/01/004,Dedicated Desk,1,RMZ NXT - Whitefield,1096,Month on Month,Idea Particles,Auguste Pocuinaite,RMZ NXT - Whitefield,
BLR/NT/01264/1,BLR/NT/DD/01/025,Dedicated Desk,1,RMZ NXT - Whitefield,1049,Month on Month,PLL Enterprise Pvt Ltd,Raghu Ram,RMZ NXT - Whitefield,
BLR/NT/01461/1,BLR/NT/DD/01/009,Dedicated Desk,1,RMZ NXT - Whitefield,1101,Month on Month,Green Angel Consultancy,Raghu Ram,RMZ NXT - Whitefield,
BLR/NT/02797/1,BLR/NT/PS/01/018,Private Studio,10,RMZ NXT - Whitefield,2308,Activated,Quanted Technologies Pvt Ltd,Khursheed Alem Khan,RMZ NXT - Whitefield,
BLR/NT/02251/1,BLR/NT/DD/01/011,Dedicated Desk,7,RMZ NXT - Whitefield,1862,Activated,Ladera technology Pvt Ltd,Raghu Ram,RMZ NXT - Whitefield,
BLR/NT/02251/1,BLR/NT/DD/01/012,Dedicated Desk,7,RMZ NXT - Whitefield,1862,Activated,Ladera technology Pvt Ltd,Raghu Ram,RMZ NXT - Whitefield,
BLR/NT/02251/1,BLR/NT/DD/01/013,Dedicated Desk,7,RMZ NXT - Whitefield,1862,Activated,Ladera technology Pvt Ltd,Raghu Ram,RMZ NXT - Whitefield,
BLR/NT/02251/1,BLR/NT/DD/01/014,Dedicated Desk,7,RMZ NXT - Whitefield,1862,Activated,Ladera technology Pvt Ltd,Raghu Ram,RMZ NXT - Whitefield,
BLR/NT/02251/1,BLR/NT/DD/01/015,Dedicated Desk,7,RMZ NXT - Whitefield,1862,Activated,Ladera technology Pvt Ltd,Raghu Ram,RMZ NXT - Whitefield,
BLR/NT/02251/1,BLR/NT/DD/01/016,Dedicated Desk,7,RMZ NXT - Whitefield,1862,Activated,Ladera technology Pvt Ltd,Raghu Ram,RMZ NXT - Whitefield,
BLR/NT/02251/1,BLR/NT/DD/01/017,Dedicated Desk,7,RMZ NXT - Whitefield,1862,Activated,Ladera technology Pvt Ltd,Raghu Ram,RMZ NXT - Whitefield,
CHN/OP/01711/1,CHN/OP/PS/00/001,Private Studio,13,RMZ One Paramount,1617,Activated,Haworth India Pvt Ltd,Smriti Gautam,RMZ One Paramount,
CHN/OP/02612/1,CHN/OP/BP/017,Bike Parking,0,RMZ One Paramount,2131,Activated,Cooper-Standard Automotive India Private Limited,Antoinette Monisha,RMZ One Paramount,
CHN/OP/02612/1,CHN/OP/BP/018,Bike Parking,0,RMZ One Paramount,2131,Activated,Cooper-Standard Automotive India Private Limited,Antoinette Monisha,RMZ One Paramount,
CHN/OP/02612/1,CHN/OP/BP/019,Bike Parking,0,RMZ One Paramount,2131,Activated,Cooper-Standard Automotive India Private Limited,Antoinette Monisha,RMZ One Paramount,
CHN/OP/02612/1,CHN/OP/BP/020,Bike Parking,0,RMZ One Paramount,2131,Activated,Cooper-Standard Automotive India Private Limited,Antoinette Monisha,RMZ One Paramount,
CHN/OP/01950/1,CHN/OP/FD/00/005,Flexible Desk,1,RMZ One Paramount,1601,Activated,Ambian Strategy Pvt Ltd,Antoinette Monisha,RMZ One Paramount,
CHN/OP/02648/1,CHN/OP/PS/00/022,Private Studio,36,RMZ One Paramount,2177,Activated,Cooper-Standard Automotive India Private Limited,Antoinette Monisha,RMZ One Paramount,
CHN/OP/02689/1,CHN/OP/CP/002,Car Parking,0,RMZ One Paramount,2180,Activated,Nexxuspay Services Pvt Ltd,Antoinette Monisha,RMZ One Paramount,
CHN/OP/02689/1,CHN/OP/CP/003,Car Parking,0,RMZ One Paramount,2180,Activated,Nexxuspay Services Pvt Ltd,Antoinette Monisha,RMZ One Paramount,
CHN/OP/02699/1,CHN/OP/BP/006,Bike Parking,0,RMZ One Paramount,2184,Activated,Cosmic Consultancy Services Pte Ltd,Antoinette Monisha,RMZ One Paramount,
CHN/OP/02699/1,CHN/OP/BP/007,Bike Parking,0,RMZ One Paramount,2184,Activated,Cosmic Consultancy Services Pte Ltd,Antoinette Monisha,RMZ One Paramount,
CHN/OP/02699/1,CHN/OP/BP/008,Bike Parking,0,RMZ One Paramount,2184,Activated,Cosmic Consultancy Services Pte Ltd,Antoinette Monisha,RMZ One Paramount,
CHN/OP/02699/1,CHN/OP/BP/009,Bike Parking,0,RMZ One Paramount,2184,Activated,Cosmic Consultancy Services Pte Ltd,Antoinette Monisha,RMZ One Paramount,
CHN/OP/02730/1,CHN/OP/FD/00/018,Flexible Desk,1,RMZ One Paramount,2196,Activated,AD Vishnu Prasad,Antoinette Monisha,RMZ One Paramount,
CHN/OP/03031/1,CHN/OP/PS/00/019,Private Studio,5,RMZ One Paramount,2430,Activated,Cosmic Consultancy Services Pte Ltd,Antoinette Monisha,RMZ One Paramount,
CHN/OP/02836/1,CHN/OP/BP/004,Bike Parking,0,RMZ One Paramount,2377,Activated,Nayamsoft India Private Limited,Jithin Raj,RMZ One Paramount,
CHN/OP/02836/1,CHN/OP/BP/005,Bike Parking,0,RMZ One Paramount,2377,Activated,Nayamsoft India Private Limited,Jithin Raj,RMZ One Paramount,
CHN/OP/02836/1,CHN/OP/CP/012,Car Parking,0,RMZ One Paramount,2377,Activated,Nayamsoft India Private Limited,Jithin Raj,RMZ One Paramount,
CHN/OP/02838/1,CHN/OP/BP/015,Bike Parking,0,RMZ One Paramount,2312,Activated,Deep Value Technology Pvt Ltd,Antoinette Monisha,RMZ One Paramount,
CHN/OP/02838/1,CHN/OP/BP/016,Bike Parking,0,RMZ One Paramount,2312,Activated,Deep Value Technology Pvt Ltd,Antoinette Monisha,RMZ One Paramount,
CHN/OP/02838/1,CHN/OP/BP/021,Bike Parking,0,RMZ One Paramount,2312,Activated,Deep Value Technology Pvt Ltd,Antoinette Monisha,RMZ One Paramount,
